userId,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
user7986,,,41.0,24.0,12.0,38.0,81.0,37.0,,
user7987,29.0,22.0,39.0,23.0,99.0,,7.0,5.0,7.0,68.0
user7988,71.0,19.0,,,76.0,,32.0,42.0,,23.0
user7989,32.0,,8.0,62.0,77.0,27.0,6.0,79.0,12.0,44.0
user7990,79.0,18.0,68.0,9.0,62.0,54.0,54.0,37.0,10.0,59.0
user7991,38.0,88.0,35.0,,,47.0,43.0,,46.0,
user7992,71.0,80.0,77.0,,,66.0,42.0,94.0,2.0,
user7993,21.0,3.0,30.0,83.0,74.0,42.0,57.0,42.0,93.0,9.0
user7994,65.0,,18.0,14.0,14.0,84.0,13.0,96.0,74.0,
user7995,47.0,17.0,15.0,89.0,80.0,,92.0,98.0,38.0,41.0
user7996,62.0,10.0,95.0,9.0,,60.0,70.0,,35.0,43.0
user7997,14.0,,40.0,95.0,77.0,52.0,48.0,97.0,,29.0
user7998,,59.0,78.0,55.0,68.0,,,9.0,49.0,33.0
user7999,18.0,31.0,41.0,98.0,96.0,37.0,65.0,30.0,72.0,
user8000,92.0,62.0,,90.0,80.0,,5.0,2.0,67.0,95.0
user8001,,66.0,80.0,,25.0,45.0,,84.0,62.0,1.0
user8002,,16.0,53.0,70.0,17.0,88.0,,28.0,,48.0
user8003,,96.0,15.0,100.0,98.0,,13.0,,42.0,76.0
user8004,29.0,50.0,62.0,14.0,45.0,25.0,51.0,81.0,21.0,89.0
user8005,98.0,4.0,4.0,88.0,69.0,99.0,4.0,18.0,91.0,15.0
user8006,,91.0,52.0,11.0,,23.0,60.0,16.0,96.0,31.0
user8007,72.0,22.0,78.0,,25.0,66.0,9.0,63.0,34.0,62.0
user8008,55.0,,59.0,35.0,10.0,1.0,77.0,54.0,57.0,44.0
user8009,,94.0,66.0,41.0,,,66.0,37.0,89.0,
user8010,68.0,40.0,68.0,82.0,20.0,39.0,67.0,,100.0,56.0
user8011,97.0,85.0,29.0,36.0,,,82.0,88.0,76.0,16.0
user8012,2.0,70.0,49.0,51.0,46.0,51.0,8.0,,43.0,
user8013,53.0,81.0,,,34.0,55.0,64.0,43.0,,62.0
user8014,100.0,99.0,24.0,,65.0,93.0,90.0,37.0,,46.0
user8015,5.0,59.0,,58.0,66.0,,32.0,65.0,3.0,
user8016,48.0,,85.0,50.0,68.0,50.0,77.0,43.0,75.0,88.0
user8017,88.0,72.0,19.0,29.0,21.0,89.0,82.0,,24.0,18.0
user8018,85.0,70.0,,84.0,67.0,21.0,23.0,,,
user8019,92.0,92.0,54.0,7.0,40.0,97.0,45.0,29.0,82.0,53.0
user8020,9.0,75.0,,14.0,58.0,40.0,83.0,88.0,29.0,16.0
user8021,21.0,66.0,30.0,27.0,,73.0,23.0,66.0,80.0,
user8022,49.0,8.0,29.0,14.0,88.0,74.0,42.0,55.0,,42.0
user8023,72.0,,29.0,70.0,80.0,23.0,,41.0,51.0,76.0
user8024,34.0,68.0,,41.0,,,87.0,6.0,19.0,98.0
user8025,63.0,54.0,3.0,100.0,,17.0,23.0,25.0,74.0,52.0
user8026,46.0,,81.0,51.0,73.0,6.0,48.0,,76.0,54.0
user8027,91.0,68.0,82.0,44.0,,5.0,64.0,54.0,19.0,
user8028,91.0,,88.0,94.0,11.0,,28.0,83.0,92.0,
user8029,29.0,49.0,1.0,,20.0,92.0,33.0,64.0,27.0,
user8030,1.0,7.0,92.0,49.0,84.0,92.0,91.0,,10.0,80.0
user8031,89.0,,29.0,87.0,21.0,5.0,8.0,,,88.0
user8032,47.0,,75.0,70.0,56.0,17.0,37.0,,34.0,67.0
user8033,20.0,47.0,14.0,28.0,30.0,53.0,,5.0,65.0,23.0
user8034,68.0,53.0,,95.0,20.0,,,1.0,9.0,64.0
user8035,1.0,37.0,71.0,82.0,32.0,60.0,,50.0,87.0,
user8036,3.0,20.0,51.0,77.0,46.0,,47.0,27.0,67.0,67.0
user8037,,69.0,46.0,83.0,65.0,77.0,,,,47.0
user8038,,64.0,6.0,,,90.0,,,62.0,
user8039,,91.0,89.0,,45.0,95.0,,77.0,63.0,57.0
user8040,44.0,64.0,56.0,17.0,76.0,73.0,,74.0,,46.0
user8041,31.0,,46.0,71.0,23.0,65.0,,25.0,30.0,62.0
user8042,16.0,99.0,,,,97.0,,24.0,16.0,100.0
user8043,49.0,99.0,,,52.0,70.0,82.0,22.0,,1.0
user8044,55.0,5.0,79.0,73.0,55.0,51.0,69.0,20.0,32.0,55.0
user8045,70.0,,27.0,,,91.0,,,5.0,1.0
user8046,38.0,26.0,64.0,26.0,1.0,51.0,16.0,81.0,96.0,72.0
user8047,,,44.0,,75.0,,30.0,96.0,17.0,27.0
user8048,24.0,82.0,70.0,91.0,66.0,47.0,44.0,10.0,55.0,8.0
user8049,79.0,,20.0,68.0,34.0,94.0,62.0,74.0,27.0,
user8050,48.0,84.0,92.0,53.0,,,47.0,24.0,69.0,
user8051,26.0,56.0,75.0,5.0,92.0,43.0,52.0,,19.0,39.0
user8052,55.0,93.0,,,48.0,,65.0,8.0,95.0,61.0
user8053,18.0,68.0,64.0,57.0,97.0,2.0,67.0,35.0,7.0,26.0
user8054,75.0,71.0,48.0,19.0,30.0,,,100.0,,79.0
user8055,21.0,75.0,50.0,18.0,,4.0,29.0,86.0,80.0,43.0
user8056,,89.0,44.0,,,36.0,68.0,,,
user8057,,25.0,49.0,59.0,40.0,23.0,12.0,,,48.0
user8058,55.0,,95.0,,28.0,52.0,5.0,92.0,24.0,4.0
user8059,5.0,54.0,,52.0,70.0,12.0,72.0,6.0,,95.0
user8060,92.0,11.0,39.0,53.0,80.0,,19.0,88.0,,96.0
user8061,10.0,50.0,,28.0,,85.0,49.0,,16.0,87.0
user8062,52.0,28.0,97.0,18.0,,40.0,79.0,,,99.0
user8063,,26.0,48.0,80.0,67.0,49.0,,62.0,,48.0
user8064,,54.0,31.0,7.0,77.0,,,90.0,,28.0
user8065,28.0,28.0,9.0,81.0,65.0,94.0,86.0,9.0,21.0,100.0
user8066,64.0,35.0,84.0,62.0,34.0,,93.0,32.0,62.0,79.0
user8067,46.0,37.0,44.0,57.0,73.0,96.0,,64.0,,78.0
user8068,60.0,,,10.0,,67.0,17.0,13.0,,35.0
user8069,63.0,34.0,77.0,34.0,84.0,,11.0,43.0,90.0,43.0
user8070,4.0,,,,78.0,86.0,3.0,1.0,11.0,22.0
user8071,74.0,75.0,82.0,43.0,1.0,99.0,,26.0,50.0,
user8072,94.0,,30.0,42.0,11.0,4.0,45.0,59.0,51.0,29.0
user8073,69.0,21.0,,39.0,10.0,15.0,89.0,90.0,,
user8074,58.0,56.0,98.0,35.0,70.0,33.0,,21.0,62.0,24.0
user8075,8.0,80.0,71.0,48.0,37.0,27.0,,12.0,77.0,96.0
user8076,,74.0,98.0,,92.0,64.0,35.0,59.0,89.0,96.0
user8077,78.0,45.0,,,1.0,2.0,,,98.0,19.0
user8078,98.0,50.0,50.0,76.0,,36.0,,,54.0,13.0
user8079,8.0,52.0,39.0,40.0,68.0,62.0,61.0,,64.0,
user8080,,62.0,50.0,84.0,52.0,,58.0,67.0,27.0,64.0
user8081,,61.0,69.0,75.0,80.0,93.0,89.0,80.0,33.0,
user8082,,91.0,,98.0,69.0,74.0,33.0,87.0,47.0,75.0
user8083,31.0,14.0,64.0,92.0,21.0,,40.0,2.0,75.0,57.0
user8084,,44.0,2.0,71.0,,9.0,76.0,,50.0,44.0
user8085,54.0,72.0,48.0,66.0,64.0,,66.0,94.0,78.0,88.0
user8086,45.0,41.0,16.0,71.0,64.0,69.0,82.0,42.0,15.0,
user8087,47.0,,,,27.0,73.0,74.0,75.0,7.0,11.0
user8088,,93.0,22.0,7.0,86.0,35.0,46.0,,34.0,
user8089,39.0,57.0,2.0,61.0,56.0,80.0,,71.0,75.0,16.0
user8090,65.0,,43.0,93.0,58.0,55.0,18.0,72.0,73.0,
user8091,19.0,77.0,,14.0,24.0,57.0,54.0,,48.0,34.0
user8092,,63.0,,97.0,,68.0,62.0,24.0,61.0,36.0
user8093,14.0,77.0,33.0,32.0,34.0,54.0,59.0,44.0,32.0,32.0
user8094,,5.0,48.0,,83.0,32.0,,12.0,59.0,80.0
user8095,13.0,93.0,52.0,42.0,76.0,5.0,92.0,1.0,,49.0
user8096,37.0,47.0,,61.0,70.0,40.0,19.0,76.0,99.0,
user8097,31.0,90.0,69.0,99.0,,,98.0,86.0,98.0,32.0
user8098,27.0,20.0,93.0,,,27.0,,,82.0,23.0
user8099,40.0,,22.0,27.0,57.0,78.0,25.0,83.0,4.0,
user8100,51.0,50.0,44.0,74.0,14.0,31.0,,55.0,34.0,70.0
user8101,54.0,54.0,,76.0,44.0,39.0,81.0,,,
user8102,89.0,25.0,,25.0,22.0,96.0,51.0,82.0,,37.0
user8103,63.0,54.0,84.0,76.0,40.0,100.0,55.0,81.0,,31.0
user8104,19.0,,3.0,,44.0,68.0,,92.0,95.0,2.0
user8105,40.0,91.0,72.0,56.0,,87.0,76.0,11.0,57.0,52.0
user8106,52.0,,52.0,,59.0,,61.0,,35.0,
user8107,96.0,9.0,39.0,,21.0,12.0,20.0,,,53.0
user8108,15.0,66.0,84.0,61.0,36.0,65.0,,22.0,6.0,51.0
user8109,54.0,91.0,86.0,100.0,50.0,,65.0,12.0,12.0,6.0
user8110,61.0,21.0,43.0,,,40.0,75.0,,54.0,80.0
user8111,72.0,78.0,61.0,76.0,95.0,44.0,50.0,,47.0,46.0
user8112,83.0,44.0,2.0,88.0,22.0,2.0,46.0,98.0,,94.0
user8113,88.0,74.0,25.0,86.0,,50.0,40.0,68.0,38.0,
user8114,25.0,89.0,,61.0,,57.0,19.0,,71.0,
user8115,30.0,95.0,,35.0,,72.0,88.0,80.0,1.0,
user8116,,21.0,92.0,39.0,41.0,69.0,36.0,,17.0,62.0
user8117,96.0,,56.0,5.0,14.0,,20.0,8.0,36.0,96.0
user8118,,,74.0,,16.0,16.0,79.0,22.0,,48.0
user8119,,17.0,83.0,,79.0,5.0,56.0,91.0,51.0,14.0
user8120,97.0,67.0,6.0,53.0,,72.0,2.0,22.0,34.0,38.0
user8121,36.0,63.0,66.0,81.0,36.0,,39.0,1.0,36.0,66.0
user8122,62.0,41.0,,53.0,,27.0,47.0,,12.0,
user8123,15.0,1.0,32.0,37.0,34.0,,,51.0,27.0,52.0
user8124,,92.0,,,39.0,,26.0,47.0,12.0,82.0
user8125,,69.0,,,70.0,,19.0,81.0,4.0,46.0
user8126,,,44.0,49.0,,,73.0,,9.0,
user8127,2.0,50.0,,77.0,28.0,,,97.0,37.0,
user8128,31.0,54.0,76.0,,94.0,18.0,,24.0,80.0,
user8129,92.0,91.0,11.0,,55.0,3.0,,89.0,59.0,57.0
user8130,56.0,56.0,41.0,4.0,77.0,77.0,22.0,5.0,100.0,8.0
user8131,3.0,56.0,11.0,52.0,1.0,95.0,,,34.0,70.0
user8132,34.0,39.0,57.0,38.0,24.0,52.0,80.0,85.0,,19.0
user8133,87.0,58.0,,7.0,15.0,87.0,1.0,21.0,81.0,21.0
user8134,28.0,62.0,13.0,,81.0,63.0,67.0,83.0,,71.0
user8135,,21.0,52.0,49.0,50.0,,16.0,93.0,64.0,66.0
user8136,63.0,1.0,73.0,46.0,7.0,,43.0,22.0,,
user8137,,23.0,33.0,3.0,26.0,,,,39.0,70.0
user8138,,32.0,88.0,22.0,,,53.0,49.0,56.0,40.0
user8139,21.0,93.0,61.0,8.0,34.0,75.0,76.0,59.0,65.0,73.0
user8140,60.0,92.0,33.0,14.0,68.0,,22.0,45.0,53.0,53.0
user8141,,,42.0,,32.0,28.0,,76.0,54.0,86.0
user8142,12.0,,69.0,76.0,92.0,22.0,,17.0,63.0,61.0
user8143,,,64.0,19.0,54.0,54.0,84.0,,,
user8144,45.0,95.0,48.0,96.0,11.0,16.0,99.0,50.0,,91.0
user8145,100.0,31.0,31.0,,55.0,5.0,16.0,63.0,68.0,6.0
user8146,18.0,46.0,,79.0,72.0,45.0,3.0,91.0,24.0,72.0
user8147,70.0,42.0,89.0,92.0,58.0,63.0,82.0,40.0,,80.0
user8148,70.0,50.0,86.0,84.0,44.0,96.0,44.0,92.0,,14.0
user8149,93.0,72.0,,91.0,,84.0,12.0,19.0,98.0,
user8150,88.0,13.0,,30.0,,52.0,84.0,3.0,93.0,72.0
user8151,55.0,86.0,44.0,32.0,39.0,83.0,38.0,13.0,,2.0
user8152,78.0,54.0,75.0,86.0,66.0,55.0,98.0,41.0,,77.0
user8153,2.0,73.0,16.0,,,,58.0,30.0,45.0,36.0
user8154,74.0,85.0,,17.0,97.0,,12.0,58.0,72.0,50.0
user8155,40.0,75.0,,56.0,,2.0,85.0,100.0,54.0,38.0
user8156,89.0,,83.0,5.0,79.0,,,,45.0,28.0
user8157,,,39.0,51.0,43.0,32.0,82.0,53.0,68.0,13.0
user8158,68.0,,14.0,74.0,46.0,18.0,61.0,99.0,19.0,29.0
user8159,20.0,83.0,22.0,42.0,5.0,44.0,70.0,,4.0,32.0
user8160,,40.0,57.0,26.0,24.0,73.0,,66.0,87.0,18.0
user8161,92.0,18.0,62.0,67.0,,,60.0,61.0,30.0,100.0
user8162,86.0,36.0,60.0,9.0,94.0,26.0,52.0,,58.0,3.0
user8163,,,38.0,42.0,100.0,,8.0,14.0,20.0,
user8164,21.0,89.0,,88.0,17.0,87.0,63.0,62.0,,90.0
user8165,74.0,10.0,51.0,88.0,94.0,40.0,,65.0,1.0,86.0
user8166,13.0,86.0,80.0,69.0,8.0,1.0,85.0,77.0,48.0,18.0
user8167,33.0,,85.0,46.0,3.0,,,,33.0,67.0
user8168,,45.0,12.0,4.0,98.0,27.0,27.0,61.0,78.0,29.0
user8169,47.0,100.0,75.0,85.0,63.0,,2.0,68.0,1.0,30.0
user8170,,49.0,14.0,55.0,69.0,80.0,,79.0,71.0,36.0
user8171,44.0,,,57.0,92.0,35.0,54.0,,,95.0
user8172,15.0,,68.0,52.0,40.0,,61.0,,6.0,
user8173,,42.0,7.0,71.0,25.0,,,19.0,,22.0
user8174,16.0,4.0,68.0,76.0,8.0,46.0,83.0,76.0,15.0,23.0
user8175,3.0,,,2.0,64.0,39.0,3.0,95.0,19.0,87.0
user8176,31.0,24.0,,,16.0,58.0,11.0,87.0,34.0,71.0
user8177,53.0,47.0,2.0,60.0,99.0,23.0,100.0,37.0,,24.0
user8178,16.0,,35.0,24.0,11.0,3.0,53.0,55.0,95.0,47.0
user8179,,37.0,92.0,13.0,72.0,4.0,91.0,42.0,,28.0
user8180,,1.0,,43.0,81.0,81.0,27.0,73.0,30.0,
user8181,60.0,25.0,29.0,7.0,40.0,,47.0,74.0,46.0,70.0
user8182,51.0,84.0,94.0,26.0,36.0,11.0,64.0,68.0,14.0,3.0
user8183,34.0,92.0,64.0,23.0,45.0,95.0,,72.0,5.0,71.0
user8184,,70.0,37.0,8.0,93.0,48.0,84.0,,42.0,34.0
user8185,44.0,88.0,17.0,65.0,,11.0,57.0,87.0,29.0,93.0
user8186,44.0,,38.0,25.0,58.0,2.0,9.0,,66.0,74.0
user8187,52.0,18.0,44.0,50.0,75.0,65.0,22.0,,33.0,79.0
user8188,2.0,32.0,,34.0,95.0,7.0,71.0,95.0,,89.0
user8189,77.0,18.0,,51.0,91.0,48.0,,36.0,1.0,65.0
user8190,61.0,22.0,20.0,96.0,87.0,47.0,3.0,68.0,6.0,53.0
user8191,88.0,9.0,26.0,,10.0,47.0,38.0,82.0,,91.0
user8192,26.0,,23.0,79.0,88.0,52.0,,58.0,74.0,
user8193,,20.0,,63.0,80.0,38.0,40.0,48.0,16.0,
user8194,66.0,,,55.0,83.0,81.0,60.0,58.0,98.0,
user8195,19.0,100.0,82.0,49.0,62.0,23.0,92.0,58.0,26.0,55.0
user8196,40.0,46.0,3.0,70.0,,93.0,95.0,26.0,83.0,13.0
user8197,53.0,,89.0,8.0,67.0,33.0,3.0,,89.0,24.0
user8198,48.0,,31.0,49.0,,58.0,86.0,45.0,66.0,
user8199,55.0,,35.0,41.0,,31.0,,13.0,66.0,23.0
user8200,,21.0,84.0,74.0,,70.0,33.0,47.0,,52.0
user8201,82.0,38.0,70.0,20.0,16.0,34.0,75.0,88.0,15.0,88.0
user8202,69.0,29.0,71.0,29.0,32.0,,97.0,12.0,51.0,31.0
user8203,85.0,26.0,37.0,37.0,59.0,32.0,18.0,,23.0,78.0
user8204,28.0,,,,,94.0,10.0,4.0,26.0,36.0
user8205,96.0,57.0,15.0,47.0,,,27.0,93.0,31.0,33.0
user8206,71.0,24.0,42.0,61.0,57.0,74.0,76.0,26.0,56.0,10.0
user8207,11.0,59.0,47.0,42.0,100.0,,84.0,,64.0,59.0
user8208,,35.0,84.0,60.0,81.0,11.0,,22.0,15.0,11.0
user8209,67.0,,37.0,96.0,20.0,61.0,5.0,,44.0,66.0
user8210,56.0,21.0,,92.0,,97.0,16.0,28.0,1.0,30.0
user8211,71.0,37.0,99.0,32.0,69.0,55.0,15.0,7.0,42.0,
user8212,17.0,47.0,7.0,,72.0,25.0,,68.0,64.0,85.0
user8213,96.0,88.0,,14.0,42.0,82.0,88.0,66.0,,38.0
user8214,49.0,59.0,17.0,90.0,55.0,72.0,28.0,,2.0,74.0
user8215,8.0,,62.0,67.0,85.0,49.0,95.0,77.0,,89.0
user8216,59.0,32.0,,18.0,47.0,92.0,,10.0,21.0,54.0
user8217,13.0,8.0,73.0,59.0,65.0,35.0,,67.0,32.0,
user8218,64.0,88.0,73.0,,2.0,39.0,35.0,90.0,27.0,66.0
user8219,,83.0,92.0,,95.0,96.0,18.0,30.0,46.0,78.0
user8220,26.0,44.0,69.0,70.0,61.0,94.0,23.0,13.0,,36.0
user8221,21.0,37.0,,91.0,51.0,,58.0,69.0,45.0,3.0
user8222,86.0,,87.0,12.0,22.0,10.0,68.0,56.0,,77.0
user8223,45.0,64.0,,61.0,23.0,6.0,41.0,94.0,50.0,55.0
user8224,65.0,37.0,98.0,16.0,61.0,16.0,45.0,41.0,16.0,3.0
user8225,58.0,99.0,37.0,99.0,10.0,57.0,20.0,19.0,79.0,73.0
user8226,5.0,42.0,,93.0,25.0,48.0,63.0,,21.0,
user8227,61.0,38.0,,16.0,35.0,47.0,96.0,37.0,26.0,66.0
user8228,,53.0,,59.0,25.0,58.0,97.0,,38.0,98.0
user8229,42.0,72.0,26.0,18.0,,66.0,,92.0,3.0,57.0
user8230,,91.0,33.0,96.0,,27.0,,21.0,,
user8231,59.0,22.0,,57.0,20.0,20.0,83.0,29.0,49.0,
user8232,35.0,82.0,96.0,10.0,,89.0,92.0,44.0,38.0,50.0
user8233,18.0,92.0,70.0,86.0,16.0,,,32.0,67.0,
user8234,54.0,,88.0,91.0,75.0,2.0,,93.0,10.0,96.0
user8235,84.0,,77.0,,,23.0,40.0,8.0,35.0,5.0
user8236,99.0,87.0,,3.0,,37.0,77.0,,,80.0
user8237,14.0,3.0,48.0,72.0,32.0,,83.0,6.0,60.0,53.0
user8238,58.0,29.0,39.0,54.0,46.0,91.0,83.0,,15.0,
user8239,97.0,26.0,63.0,46.0,72.0,36.0,46.0,77.0,92.0,7.0
user8240,74.0,48.0,,97.0,24.0,32.0,,38.0,,64.0
user8241,90.0,97.0,57.0,97.0,,20.0,17.0,28.0,68.0,15.0
user8242,24.0,12.0,35.0,85.0,87.0,69.0,15.0,60.0,,56.0
user8243,,,,,,,71.0,13.0,74.0,
user8244,,88.0,56.0,24.0,,,,54.0,73.0,41.0
user8245,94.0,31.0,85.0,82.0,99.0,64.0,6.0,,73.0,86.0
user8246,88.0,,34.0,99.0,28.0,31.0,58.0,21.0,21.0,63.0
user8247,65.0,6.0,6.0,70.0,86.0,30.0,86.0,11.0,37.0,69.0
user8248,25.0,9.0,44.0,3.0,60.0,11.0,59.0,,34.0,92.0
user8249,87.0,89.0,75.0,24.0,2.0,96.0,17.0,83.0,78.0,15.0
user8250,,13.0,22.0,,14.0,21.0,,43.0,18.0,11.0
user8251,,42.0,44.0,,83.0,42.0,,6.0,43.0,39.0
user8252,49.0,27.0,49.0,22.0,53.0,18.0,54.0,31.0,79.0,19.0
user8253,,62.0,52.0,100.0,12.0,7.0,61.0,,55.0,26.0
user8254,17.0,11.0,,85.0,63.0,,34.0,58.0,34.0,38.0
user8255,29.0,32.0,15.0,12.0,20.0,,34.0,54.0,91.0,49.0
user8256,90.0,,96.0,71.0,27.0,,4.0,87.0,43.0,1.0
user8257,43.0,41.0,91.0,,32.0,32.0,97.0,100.0,47.0,28.0
user8258,98.0,84.0,70.0,50.0,29.0,97.0,1.0,,13.0,40.0
user8259,44.0,97.0,34.0,3.0,4.0,,,17.0,41.0,42.0
user8260,3.0,68.0,57.0,1.0,49.0,4.0,44.0,3.0,24.0,
user8261,89.0,,36.0,24.0,94.0,41.0,,55.0,53.0,
user8262,72.0,,85.0,,,47.0,47.0,91.0,1.0,
user8263,8.0,54.0,40.0,,45.0,28.0,70.0,,72.0,77.0
user8264,5.0,98.0,54.0,36.0,61.0,66.0,68.0,83.0,,44.0
user8265,33.0,77.0,,,49.0,99.0,50.0,59.0,,21.0
user8266,55.0,98.0,,64.0,75.0,26.0,6.0,1.0,65.0,
user8267,,63.0,3.0,,59.0,66.0,84.0,100.0,28.0,39.0
user8268,22.0,,90.0,63.0,,,61.0,,,86.0
user8269,18.0,2.0,23.0,97.0,39.0,69.0,75.0,94.0,38.0,47.0
user8270,6.0,10.0,,,,68.0,,52.0,88.0,3.0
user8271,18.0,,73.0,60.0,58.0,90.0,28.0,91.0,,87.0
user8272,22.0,24.0,26.0,41.0,43.0,85.0,,,,20.0
user8273,75.0,,67.0,68.0,90.0,,4.0,67.0,,31.0
user8274,1.0,71.0,6.0,,39.0,76.0,,5.0,38.0,
user8275,81.0,70.0,65.0,35.0,98.0,39.0,11.0,45.0,91.0,30.0
user8276,76.0,47.0,36.0,18.0,62.0,9.0,16.0,80.0,,
user8277,87.0,51.0,,45.0,65.0,78.0,63.0,36.0,,19.0
user8278,42.0,84.0,25.0,23.0,60.0,,71.0,57.0,63.0,82.0
user8279,96.0,19.0,60.0,40.0,45.0,90.0,47.0,,41.0,56.0
user8280,,10.0,57.0,78.0,68.0,20.0,78.0,,,78.0
user8281,72.0,48.0,21.0,76.0,4.0,11.0,63.0,47.0,,82.0
user8282,53.0,,77.0,11.0,47.0,22.0,40.0,13.0,81.0,37.0
user8283,29.0,,19.0,18.0,31.0,85.0,83.0,7.0,100.0,74.0
user8284,16.0,40.0,11.0,23.0,43.0,,,86.0,4.0,19.0
user8285,59.0,88.0,10.0,43.0,37.0,45.0,,21.0,59.0,9.0
user8286,96.0,34.0,7.0,85.0,39.0,85.0,55.0,47.0,68.0,65.0
user8287,41.0,92.0,37.0,,35.0,46.0,4.0,49.0,,
user8288,,,87.0,65.0,7.0,22.0,82.0,57.0,46.0,50.0
user8289,60.0,5.0,47.0,90.0,91.0,6.0,,52.0,26.0,
user8290,,,,,,78.0,97.0,96.0,,13.0
user8291,78.0,6.0,51.0,75.0,58.0,50.0,60.0,37.0,65.0,22.0
user8292,,43.0,57.0,80.0,,,,34.0,36.0,99.0
user8293,51.0,2.0,42.0,88.0,24.0,31.0,,56.0,59.0,29.0
user8294,46.0,,12.0,,68.0,24.0,8.0,13.0,20.0,89.0
user8295,54.0,,40.0,3.0,49.0,26.0,39.0,27.0,3.0,
user8296,55.0,38.0,69.0,43.0,17.0,79.0,35.0,28.0,47.0,73.0
user8297,,17.0,3.0,20.0,60.0,83.0,42.0,70.0,94.0,32.0
user8298,86.0,57.0,,7.0,74.0,58.0,95.0,,,4.0
user8299,98.0,28.0,57.0,28.0,,,,83.0,38.0,72.0
user8300,98.0,,67.0,2.0,43.0,58.0,63.0,56.0,,
user8301,39.0,32.0,,,17.0,,57.0,,37.0,68.0
user8302,88.0,91.0,63.0,,,21.0,62.0,63.0,41.0,50.0
user8303,,,82.0,93.0,,,,,,
user8304,25.0,96.0,11.0,33.0,83.0,,29.0,,66.0,50.0
user8305,80.0,62.0,,21.0,88.0,80.0,,69.0,72.0,83.0
user8306,45.0,98.0,93.0,91.0,62.0,40.0,33.0,80.0,51.0,76.0
user8307,,92.0,5.0,33.0,74.0,83.0,39.0,,77.0,70.0
user8308,26.0,93.0,77.0,2.0,35.0,77.0,,,81.0,48.0
user8309,79.0,6.0,,17.0,29.0,50.0,40.0,96.0,83.0,
user8310,20.0,70.0,,58.0,,94.0,77.0,,42.0,74.0
user8311,37.0,62.0,,,50.0,2.0,28.0,,74.0,67.0
user8312,17.0,14.0,64.0,44.0,85.0,40.0,72.0,37.0,55.0,90.0
user8313,96.0,46.0,47.0,17.0,81.0,,36.0,47.0,4.0,25.0
user8314,98.0,44.0,,,9.0,40.0,42.0,,,42.0
user8315,92.0,24.0,86.0,14.0,,43.0,9.0,24.0,15.0,58.0
user8316,22.0,45.0,,,29.0,,66.0,11.0,30.0,85.0
user8317,47.0,,83.0,18.0,60.0,86.0,17.0,5.0,27.0,56.0
user8318,,24.0,54.0,72.0,22.0,,32.0,37.0,75.0,
user8319,34.0,61.0,21.0,99.0,78.0,57.0,62.0,54.0,25.0,3.0
user8320,7.0,77.0,83.0,99.0,,80.0,,57.0,52.0,58.0
user8321,23.0,,59.0,,74.0,45.0,7.0,18.0,57.0,48.0
user8322,,58.0,6.0,,27.0,72.0,32.0,97.0,7.0,29.0
user8323,1.0,94.0,13.0,,49.0,22.0,,48.0,54.0,
user8324,,73.0,55.0,4.0,33.0,82.0,11.0,31.0,87.0,62.0
user8325,,31.0,90.0,69.0,51.0,,19.0,4.0,71.0,22.0
user8326,,54.0,23.0,88.0,80.0,2.0,27.0,89.0,96.0,31.0
user8327,4.0,99.0,,30.0,71.0,52.0,73.0,,5.0,
user8328,100.0,87.0,24.0,37.0,72.0,,67.0,38.0,64.0,76.0
user8329,,33.0,,70.0,86.0,,,81.0,50.0,98.0
user8330,27.0,89.0,89.0,96.0,13.0,12.0,79.0,93.0,,79.0
user8331,63.0,44.0,98.0,29.0,13.0,,59.0,26.0,10.0,28.0
user8332,40.0,77.0,66.0,69.0,53.0,36.0,21.0,36.0,29.0,98.0
user8333,58.0,51.0,76.0,97.0,10.0,,,85.0,,
user8334,,41.0,16.0,,88.0,35.0,46.0,18.0,76.0,4.0
user8335,46.0,,97.0,,,64.0,28.0,55.0,58.0,86.0
user8336,,,65.0,28.0,30.0,80.0,14.0,27.0,70.0,
user8337,80.0,38.0,63.0,76.0,,87.0,34.0,32.0,22.0,65.0
user8338,64.0,,,36.0,,,96.0,26.0,1.0,
user8339,65.0,65.0,38.0,,81.0,3.0,56.0,88.0,79.0,23.0
user8340,42.0,77.0,64.0,,,87.0,36.0,44.0,69.0,30.0
user8341,45.0,6.0,13.0,,18.0,7.0,,,88.0,41.0
user8342,,45.0,56.0,44.0,15.0,59.0,,45.0,44.0,29.0
user8343,80.0,78.0,92.0,5.0,59.0,,78.0,31.0,27.0,23.0
user8344,95.0,,14.0,,21.0,81.0,31.0,,70.0,68.0
user8345,,74.0,24.0,26.0,97.0,7.0,75.0,60.0,96.0,
user8346,2.0,9.0,30.0,83.0,58.0,57.0,59.0,19.0,52.0,78.0
user8347,84.0,,,45.0,,,,96.0,15.0,3.0
user8348,40.0,31.0,9.0,100.0,,,54.0,,,56.0
user8349,62.0,,90.0,77.0,79.0,23.0,31.0,,,22.0
user8350,11.0,7.0,87.0,,,11.0,10.0,52.0,93.0,31.0
user8351,91.0,48.0,3.0,87.0,15.0,,38.0,,,71.0
user8352,100.0,,59.0,26.0,58.0,20.0,30.0,,34.0,89.0
user8353,50.0,93.0,34.0,,49.0,86.0,50.0,80.0,51.0,40.0
user8354,54.0,,97.0,,34.0,64.0,26.0,58.0,3.0,11.0
